,Date,Vegetable,Wholesale Price,Retail Price,Shopping Mall Price,Units
2802,2023-02-08,Ridge Gourd,28,34,40,1kg
2803,2023-02-08,Shallot (Pearl Onion),29,35,41,1kg
2804,2023-02-08,Snake Gourd,29,35,41,1kg
2805,2023-02-08,Sorrel Leaves,10,12,14,1kg
2806,2023-02-08,Spinach,17,21,24,1kg
2807,2023-02-08,Sweet Potato,36,43,51,1kg
2808,2023-02-07,Onion Big,24,29,34,1kg
2809,2023-02-07,Onion Small,39,47,55,1kg
2810,2023-02-07,Tomato,23,27,33,1kg
2811,2023-02-07,Green Chilli,40,48,57,1kg
2812,2023-02-07,Beetroot,35,42,50,1kg
2813,2023-02-07,Potato,36,43,51,1kg
2814,2023-02-07,Raw Banana (Plantain),9,10,13,1kg
2815,2023-02-07,Amaranth Leaves,14,17,20,1kg
2816,2023-02-07,Amla,60,72,85,1kg
2817,2023-02-07,Ash gourd,26,31,37,1kg
2818,2023-02-07,Baby Corn,68,82,97,1kg
2819,2023-02-07,Banana Flower,13,16,18,1kg
2820,2023-02-07,Capsicum,44,53,63,1kg
2821,2023-02-07,Bitter Gourd,27,32,38,1kg
2822,2023-02-07,Bottle Gourd,25,30,35,1kg
2823,2023-02-07,Butter Beans,74,89,105,1kg
2824,2023-02-07,Broad Beans,32,39,45,1kg
2825,2023-02-07,Cabbage,23,27,33,1kg
2826,2023-02-07,Carrot,36,43,51,1kg
2827,2023-02-07,Cauliflower,25,30,35,1kg
2828,2023-02-07,Cluster beans,40,48,57,1kg
2829,2023-02-07,Coconut,32,39,45,1kg
2830,2023-02-07,Colocasia Leaves,12,14,17,1kg
2831,2023-02-07,Colocasia,27,32,38,1kg
2832,2023-02-07,Coriander Leaves,5,6,7,1kg
2833,2023-02-07,Corn,30,36,43,1kg
2834,2023-02-07,Cucumber,24,29,34,1kg
2835,2023-02-07,Curry Leaves,26,31,37,1kg
2836,2023-02-07,Dill Leaves,15,18,21,1kg
2837,2023-02-07,Drumsticks,100,121,142,1kg
2838,2023-02-07,Brinjal,28,34,40,1kg
2839,2023-02-07,Brinjal (Big),27,32,38,1kg
2840,2023-02-07,Elephant Yam,24,29,34,1kg
2841,2023-02-07,Fenugreek Leaves,10,12,14,1kg
2842,2023-02-07,French Beans,38,46,54,1kg
2843,2023-02-07,Garlic,47,57,67,1kg
2844,2023-02-07,Ginger,48,58,68,1kg
2845,2023-02-07,Onion Green,44,53,63,1kg
2846,2023-02-07,Green Peas,77,93,109,1kg
2847,2023-02-07,Ivy Gourd,28,34,40,1kg
2848,2023-02-07,Lemon (Lime),50,61,71,1kg
2849,2023-02-07,Mango Raw,99,120,141,1kg
2850,2023-02-07,Mint Leaves,5,6,7,1kg
2851,2023-02-07,Mushroom,91,110,129,1kg
2852,2023-02-07,Mustard Leaves,16,19,22,1kg
2853,2023-02-07,Ladies Finger,47,57,67,1kg
2854,2023-02-07,Pumpkin,24,29,34,1kg
2855,2023-02-07,Radish,27,32,38,1kg
2856,2023-02-07,Ridge Gourd,28,34,40,1kg
2857,2023-02-07,Shallot (Pearl Onion),29,35,41,1kg
2858,2023-02-07,Snake Gourd,29,35,41,1kg
2859,2023-02-07,Sorrel Leaves,10,12,14,1kg
2860,2023-02-07,Spinach,17,21,24,1kg
2861,2023-02-07,Sweet Potato,36,43,51,1kg
2862,2023-02-06,Onion Big,24,29,34,1kg
2863,2023-02-06,Onion Small,39,47,55,1kg
2864,2023-02-06,Tomato,23,27,33,1kg
2865,2023-02-06,Green Chilli,40,48,57,1kg
2866,2023-02-06,Beetroot,35,42,50,1kg
2867,2023-02-06,Potato,36,43,51,1kg
2868,2023-02-06,Raw Banana (Plantain),9,10,13,1kg
2869,2023-02-06,Amaranth Leaves,14,17,20,1kg
2870,2023-02-06,Amla,60,72,85,1kg
2871,2023-02-06,Ash gourd,26,31,37,1kg
2872,2023-02-06,Baby Corn,68,82,97,1kg
2873,2023-02-06,Banana Flower,13,16,18,1kg
2874,2023-02-06,Capsicum,44,53,63,1kg
2875,2023-02-06,Bitter Gourd,27,32,38,1kg
2876,2023-02-06,Bottle Gourd,25,30,35,1kg
2877,2023-02-06,Butter Beans,74,89,105,1kg
2878,2023-02-06,Broad Beans,32,39,45,1kg
2879,2023-02-06,Cabbage,23,27,33,1kg
2880,2023-02-06,Carrot,36,43,51,1kg
2881,2023-02-06,Cauliflower,25,30,35,1kg
2882,2023-02-06,Cluster beans,40,48,57,1kg
2883,2023-02-06,Coconut,32,39,45,1kg
2884,2023-02-06,Colocasia Leaves,12,14,17,1kg
2885,2023-02-06,Colocasia,27,32,38,1kg
2886,2023-02-06,Coriander Leaves,5,6,7,1kg
2887,2023-02-06,Corn,30,36,43,1kg
2888,2023-02-06,Cucumber,24,29,34,1kg
2889,2023-02-06,Curry Leaves,26,31,37,1kg
2890,2023-02-06,Dill Leaves,15,18,21,1kg
2891,2023-02-06,Drumsticks,100,121,142,1kg
2892,2023-02-06,Brinjal,28,34,40,1kg
2893,2023-02-06,Brinjal (Big),27,32,38,1kg
2894,2023-02-06,Elephant Yam,24,29,34,1kg
2895,2023-02-06,Fenugreek Leaves,10,12,14,1kg
2896,2023-02-06,French Beans,38,46,54,1kg
2897,2023-02-06,Garlic,47,57,67,1kg
2898,2023-02-06,Ginger,48,58,68,1kg
2899,2023-02-06,Onion Green,44,53,63,1kg
2900,2023-02-06,Green Peas,77,93,109,1kg
2901,2023-02-06,Ivy Gourd,28,34,40,1kg
2902,2023-02-06,Lemon (Lime),50,61,71,1kg
2903,2023-02-06,Mango Raw,99,120,141,1kg
2904,2023-02-06,Mint Leaves,5,6,7,1kg
2905,2023-02-06,Mushroom,91,110,129,1kg
2906,2023-02-06,Mustard Leaves,16,19,22,1kg
2907,2023-02-06,Ladies Finger,47,57,67,1kg
2908,2023-02-06,Pumpkin,24,29,34,1kg
2909,2023-02-06,Radish,27,32,38,1kg
2910,2023-02-06,Ridge Gourd,28,34,40,1kg
2911,2023-02-06,Shallot (Pearl Onion),29,35,41,1kg
2912,2023-02-06,Snake Gourd,29,35,41,1kg
2913,2023-02-06,Sorrel Leaves,10,12,14,1kg
2914,2023-02-06,Spinach,17,21,24,1kg
2915,2023-02-06,Sweet Potato,36,43,51,1kg
2916,2023-02-05,Onion Big,23,27,33,1kg
2917,2023-02-05,Onion Small,40,48,57,1kg
2918,2023-02-05,Tomato,24,29,34,1kg
2919,2023-02-05,Green Chilli,32,39,45,1kg
2920,2023-02-05,Beetroot,39,47,55,1kg
2921,2023-02-05,Potato,38,46,54,1kg
2922,2023-02-05,Raw Banana (Plantain),8,9,11,1kg
2923,2023-02-05,Amaranth Leaves,13,16,18,1kg
2924,2023-02-05,Amla,70,85,100,1kg
2925,2023-02-05,Ash gourd,25,30,35,1kg
2926,2023-02-05,Baby Corn,67,81,95,1kg
2927,2023-02-05,Banana Flower,19,23,27,1kg
2928,2023-02-05,Capsicum,46,55,65,1kg
2929,2023-02-05,Bitter Gourd,30,36,43,1kg
2930,2023-02-05,Bottle Gourd,29,35,41,1kg
2931,2023-02-05,Butter Beans,63,76,90,1kg
2932,2023-02-05,Broad Beans,34,41,48,1kg
2933,2023-02-05,Cabbage,19,23,27,1kg
2934,2023-02-05,Carrot,40,48,57,1kg
2935,2023-02-05,Cauliflower,27,32,38,1kg
2936,2023-02-05,Cluster beans,40,48,57,1kg
2937,2023-02-05,Coconut,28,34,40,1kg
2938,2023-02-05,Colocasia Leaves,15,18,21,1kg
2939,2023-02-05,Colocasia,26,31,37,1kg
2940,2023-02-05,Coriander Leaves,7,8,10,1kg
2941,2023-02-05,Corn,30,36,43,1kg
2942,2023-02-05,Cucumber,21,25,30,1kg
2943,2023-02-05,Curry Leaves,30,36,43,1kg
2944,2023-02-05,Dill Leaves,11,13,15,1kg
2945,2023-02-05,Drumsticks,110,133,157,1kg
2946,2023-02-05,Brinjal,25,30,35,1kg
2947,2023-02-05,Brinjal (Big),23,27,33,1kg
2948,2023-02-05,Elephant Yam,29,35,41,1kg
2949,2023-02-05,Fenugreek Leaves,12,14,17,1kg
2950,2023-02-05,French Beans,37,45,52,1kg
2951,2023-02-05,Garlic,43,52,61,1kg
2952,2023-02-05,Ginger,50,61,71,1kg
2953,2023-02-05,Onion Green,37,45,52,1kg
2954,2023-02-05,Green Peas,77,93,109,1kg
2955,2023-02-05,Ivy Gourd,23,27,33,1kg
2956,2023-02-05,Lemon (Lime),51,62,72,1kg
2957,2023-02-05,Mango Raw,90,109,128,1kg
2958,2023-02-05,Mint Leaves,4,5,6,1kg
2959,2023-02-05,Mushroom,85,103,121,1kg
2960,2023-02-05,Mustard Leaves,14,17,20,1kg
2961,2023-02-05,Ladies Finger,44,53,63,1kg
2962,2023-02-05,Pumpkin,27,32,38,1kg
2963,2023-02-05,Radish,27,32,38,1kg
2964,2023-02-05,Ridge Gourd,26,31,37,1kg
2965,2023-02-05,Shallot (Pearl Onion),30,36,43,1kg
2966,2023-02-05,Snake Gourd,30,36,43,1kg
2967,2023-02-05,Sorrel Leaves,12,14,17,1kg
2968,2023-02-05,Spinach,15,18,21,1kg
2969,2023-02-05,Sweet Potato,39,47,55,1kg
2970,2023-02-04,Onion Big,23,27,33,1kg
2971,2023-02-04,Onion Small,40,48,57,1kg
2972,2023-02-04,Tomato,24,29,34,1kg
2973,2023-02-04,Green Chilli,32,39,45,1kg
2974,2023-02-04,Beetroot,39,47,55,1kg
2975,2023-02-04,Potato,38,46,54,1kg
2976,2023-02-04,Raw Banana (Plantain),8,9,11,1kg
2977,2023-02-04,Amaranth Leaves,13,16,18,1kg
2978,2023-02-04,Amla,70,85,100,1kg
2979,2023-02-04,Ash gourd,25,30,35,1kg
2980,2023-02-04,Baby Corn,67,81,95,1kg
2981,2023-02-04,Banana Flower,19,23,27,1kg
2982,2023-02-04,Capsicum,46,55,65,1kg
2983,2023-02-04,Bitter Gourd,30,36,43,1kg
2984,2023-02-04,Bottle Gourd,29,35,41,1kg
2985,2023-02-04,Butter Beans,63,76,90,1kg
2986,2023-02-04,Broad Beans,34,41,48,1kg
2987,2023-02-04,Cabbage,19,23,27,1kg
2988,2023-02-04,Carrot,40,48,57,1kg
2989,2023-02-04,Cauliflower,27,32,38,1kg
2990,2023-02-04,Cluster beans,40,48,57,1kg
2991,2023-02-04,Coconut,28,34,40,1kg
2992,2023-02-04,Colocasia Leaves,15,18,21,1kg
2993,2023-02-04,Colocasia,26,31,37,1kg
2994,2023-02-04,Coriander Leaves,7,8,10,1kg
2995,2023-02-04,Corn,30,36,43,1kg
2996,2023-02-04,Cucumber,21,25,30,1kg
2997,2023-02-04,Curry Leaves,30,36,43,1kg
2998,2023-02-04,Dill Leaves,11,13,15,1kg
2999,2023-02-04,Drumsticks,110,133,157,1kg
3000,2023-02-04,Brinjal,25,30,35,1kg
3001,2023-02-04,Brinjal (Big),23,27,33,1kg
3002,2023-02-04,Elephant Yam,29,35,41,1kg
3003,2023-02-04,Fenugreek Leaves,12,14,17,1kg
3004,2023-02-04,French Beans,37,45,52,1kg
3005,2023-02-04,Garlic,43,52,61,1kg
3006,2023-02-04,Ginger,50,61,71,1kg
3007,2023-02-04,Onion Green,37,45,52,1kg
3008,2023-02-04,Green Peas,77,93,109,1kg
3009,2023-02-04,Ivy Gourd,23,27,33,1kg
3010,2023-02-04,Lemon (Lime),51,62,72,1kg
3011,2023-02-04,Mango Raw,90,109,128,1kg
3012,2023-02-04,Mint Leaves,4,5,6,1kg
3013,2023-02-04,Mushroom,85,103,121,1kg
3014,2023-02-04,Mustard Leaves,14,17,20,1kg
3015,2023-02-04,Ladies Finger,44,53,63,1kg
3016,2023-02-04,Pumpkin,27,32,38,1kg
3017,2023-02-04,Radish,27,32,38,1kg
3018,2023-02-04,Ridge Gourd,26,31,37,1kg
3019,2023-02-04,Shallot (Pearl Onion),30,36,43,1kg
3020,2023-02-04,Snake Gourd,30,36,43,1kg
3021,2023-02-04,Sorrel Leaves,12,14,17,1kg
3022,2023-02-04,Spinach,15,18,21,1kg
3023,2023-02-04,Sweet Potato,39,47,55,1kg
3024,2023-02-03,Onion Big,23,27,33,1kg
3025,2023-02-03,Onion Small,40,48,57,1kg
3026,2023-02-03,Tomato,24,29,34,1kg
3027,2023-02-03,Green Chilli,32,39,45,1kg
3028,2023-02-03,Beetroot,39,47,55,1kg
3029,2023-02-03,Potato,38,46,54,1kg
3030,2023-02-03,Raw Banana (Plantain),8,9,11,1kg
3031,2023-02-03,Amaranth Leaves,13,16,18,1kg
3032,2023-02-03,Amla,70,85,100,1kg
3033,2023-02-03,Ash gourd,25,30,35,1kg
3034,2023-02-03,Baby Corn,67,81,95,1kg
3035,2023-02-03,Banana Flower,19,23,27,1kg
3036,2023-02-03,Capsicum,46,55,65,1kg
3037,2023-02-03,Bitter Gourd,30,36,43,1kg
3038,2023-02-03,Bottle Gourd,29,35,41,1kg
3039,2023-02-03,Butter Beans,63,76,90,1kg
3040,2023-02-03,Broad Beans,34,41,48,1kg
3041,2023-02-03,Cabbage,19,23,27,1kg
3042,2023-02-03,Carrot,40,48,57,1kg
3043,2023-02-03,Cauliflower,27,32,38,1kg
3044,2023-02-03,Cluster beans,40,48,57,1kg
3045,2023-02-03,Coconut,28,34,40,1kg
3046,2023-02-03,Colocasia Leaves,15,18,21,1kg
3047,2023-02-03,Colocasia,26,31,37,1kg
3048,2023-02-03,Coriander Leaves,7,8,10,1kg
3049,2023-02-03,Corn,30,36,43,1kg
3050,2023-02-03,Cucumber,21,25,30,1kg
3051,2023-02-03,Curry Leaves,30,36,43,1kg
3052,2023-02-03,Dill Leaves,11,13,15,1kg
3053,2023-02-03,Drumsticks,110,133,157,1kg
3054,2023-02-03,Brinjal,25,30,35,1kg
3055,2023-02-03,Brinjal (Big),23,27,33,1kg
3056,2023-02-03,Elephant Yam,29,35,41,1kg
3057,2023-02-03,Fenugreek Leaves,12,14,17,1kg
3058,2023-02-03,French Beans,37,45,52,1kg
3059,2023-02-03,Garlic,43,52,61,1kg
3060,2023-02-03,Ginger,50,61,71,1kg
3061,2023-02-03,Onion Green,37,45,52,1kg
3062,2023-02-03,Green Peas,77,93,109,1kg
3063,2023-02-03,Ivy Gourd,23,27,33,1kg
3064,2023-02-03,Lemon (Lime),51,62,72,1kg
3065,2023-02-03,Mango Raw,90,109,128,1kg
3066,2023-02-03,Mint Leaves,4,5,6,1kg
3067,2023-02-03,Mushroom,85,103,121,1kg
3068,2023-02-03,Mustard Leaves,14,17,20,1kg
3069,2023-02-03,Ladies Finger,44,53,63,1kg
3070,2023-02-03,Pumpkin,27,32,38,1kg
3071,2023-02-03,Radish,27,32,38,1kg
3072,2023-02-03,Ridge Gourd,26,31,37,1kg
3073,2023-02-03,Shallot (Pearl Onion),30,36,43,1kg
3074,2023-02-03,Snake Gourd,30,36,43,1kg
3075,2023-02-03,Sorrel Leaves,12,14,17,1kg
3076,2023-02-03,Spinach,15,18,21,1kg
3077,2023-02-03,Sweet Potato,39,47,55,1kg
3078,2023-02-02,Onion Big,25,30,35,1kg
3079,2023-02-02,Onion Small,37,45,52,1kg
3080,2023-02-02,Tomato,26,31,37,1kg
3081,2023-02-02,Green Chilli,38,46,54,1kg
3082,2023-02-02,Beetroot,36,43,51,1kg
3083,2023-02-02,Potato,36,43,51,1kg
3084,2023-02-02,Raw Banana (Plantain),11,13,15,1kg
3085,2023-02-02,Amaranth Leaves,11,13,15,1kg
3086,2023-02-02,Amla,70,85,100,1kg
3087,2023-02-02,Ash gourd,26,31,37,1kg
3088,2023-02-02,Baby Corn,65,79,92,1kg
3089,2023-02-02,Banana Flower,17,21,24,1kg
3090,2023-02-02,Capsicum,44,53,63,1kg
3091,2023-02-02,Bitter Gourd,29,35,41,1kg
3092,2023-02-02,Bottle Gourd,27,32,38,1kg
3093,2023-02-02,Butter Beans,65,79,92,1kg
3094,2023-02-02,Broad Beans,39,47,55,1kg
3095,2023-02-02,Cabbage,18,22,26,1kg
3096,2023-02-02,Carrot,36,43,51,1kg
3097,2023-02-02,Cauliflower,25,30,35,1kg
3098,2023-02-02,Cluster beans,42,50,59,1kg
3099,2023-02-02,Coconut,30,36,43,1kg
3100,2023-02-02,Colocasia Leaves,13,16,18,1kg
3101,2023-02-02,Colocasia,25,30,35,1kg
3102,2023-02-02,Coriander Leaves,6,7,8,1kg
3103,2023-02-02,Corn,27,32,38,1kg
3104,2023-02-02,Cucumber,21,25,30,1kg
3105,2023-02-02,Curry Leaves,29,35,41,1kg
3106,2023-02-02,Dill Leaves,15,18,21,1kg
3107,2023-02-02,Drumsticks,100,121,142,1kg
3108,2023-02-02,Brinjal,20,24,28,1kg
3109,2023-02-02,Brinjal (Big),27,32,38,1kg
3110,2023-02-02,Elephant Yam,24,29,34,1kg
3111,2023-02-02,Fenugreek Leaves,10,12,14,1kg
3112,2023-02-02,French Beans,39,47,55,1kg
3113,2023-02-02,Garlic,49,59,70,1kg
3114,2023-02-02,Ginger,50,61,71,1kg
3115,2023-02-02,Onion Green,37,45,52,1kg
3116,2023-02-02,Green Peas,77,93,109,1kg
3117,2023-02-02,Ivy Gourd,24,29,34,1kg
3118,2023-02-02,Lemon (Lime),58,70,83,1kg
3119,2023-02-02,Mango Raw,106,128,151,1kg
3120,2023-02-02,Mint Leaves,6,7,8,1kg
3121,2023-02-02,Mushroom,89,107,127,1kg
3122,2023-02-02,Mustard Leaves,17,21,24,1kg
3123,2023-02-02,Ladies Finger,44,53,63,1kg
3124,2023-02-02,Pumpkin,27,32,38,1kg
3125,2023-02-02,Radish,28,34,40,1kg
3126,2023-02-02,Ridge Gourd,28,34,40,1kg
3127,2023-02-02,Shallot (Pearl Onion),35,42,50,1kg
3128,2023-02-02,Snake Gourd,27,32,38,1kg
3129,2023-02-02,Sorrel Leaves,16,19,22,1kg
3130,2023-02-02,Spinach,17,21,24,1kg
3131,2023-02-02,Sweet Potato,36,43,51,1kg
3132,2023-02-01,Onion Big,25,30,35,1kg
3133,2023-02-01,Onion Small,37,45,52,1kg
3134,2023-02-01,Tomato,26,31,37,1kg
3135,2023-02-01,Green Chilli,38,46,54,1kg
3136,2023-02-01,Beetroot,36,43,51,1kg
3137,2023-02-01,Potato,36,43,51,1kg
3138,2023-02-01,Raw Banana (Plantain),11,13,15,1kg
3139,2023-02-01,Amaranth Leaves,11,13,15,1kg
3140,2023-02-01,Amla,70,85,100,1kg
3141,2023-02-01,Ash gourd,26,31,37,1kg
3142,2023-02-01,Baby Corn,65,79,92,1kg
3143,2023-02-01,Banana Flower,17,21,24,1kg
3144,2023-02-01,Capsicum,44,53,63,1kg
3145,2023-02-01,Bitter Gourd,29,35,41,1kg
3146,2023-02-01,Bottle Gourd,27,32,38,1kg
3147,2023-02-01,Butter Beans,65,79,92,1kg
3148,2023-02-01,Broad Beans,39,47,55,1kg
3149,2023-02-01,Cabbage,18,22,26,1kg
3150,2023-02-01,Carrot,36,43,51,1kg
3151,2023-02-01,Cauliflower,25,30,35,1kg
3152,2023-02-01,Cluster beans,42,50,59,1kg
3153,2023-02-01,Coconut,30,36,43,1kg
3154,2023-02-01,Colocasia Leaves,13,16,18,1kg
3155,2023-02-01,Colocasia,25,30,35,1kg
3156,2023-02-01,Coriander Leaves,6,7,8,1kg
3157,2023-02-01,Corn,27,32,38,1kg
3158,2023-02-01,Cucumber,21,25,30,1kg
3159,2023-02-01,Curry Leaves,29,35,41,1kg
3160,2023-02-01,Dill Leaves,15,18,21,1kg
3161,2023-02-01,Drumsticks,100,121,142,1kg
3162,2023-02-01,Brinjal,20,24,28,1kg
3163,2023-02-01,Brinjal (Big),27,32,38,1kg
3164,2023-02-01,Elephant Yam,24,29,34,1kg
3165,2023-02-01,Fenugreek Leaves,10,12,14,1kg
3166,2023-02-01,French Beans,39,47,55,1kg
3167,2023-02-01,Garlic,49,59,70,1kg
3168,2023-02-01,Ginger,50,61,71,1kg
3169,2023-02-01,Onion Green,37,45,52,1kg
3170,2023-02-01,Green Peas,77,93,109,1kg
3171,2023-02-01,Ivy Gourd,24,29,34,1kg
3172,2023-02-01,Lemon (Lime),58,70,83,1kg
3173,2023-02-01,Mango Raw,106,128,151,1kg
3174,2023-02-01,Mint Leaves,6,7,8,1kg
3175,2023-02-01,Mushroom,89,107,127,1kg
3176,2023-02-01,Mustard Leaves,17,21,24,1kg
3177,2023-02-01,Ladies Finger,44,53,63,1kg
3178,2023-02-01,Pumpkin,27,32,38,1kg
3179,2023-02-01,Radish,28,34,40,1kg
3180,2023-02-01,Ridge Gourd,28,34,40,1kg
3181,2023-02-01,Shallot (Pearl Onion),35,42,50,1kg
3182,2023-02-01,Snake Gourd,27,32,38,1kg
3183,2023-02-01,Sorrel Leaves,16,19,22,1kg
3184,2023-02-01,Spinach,17,21,24,1kg
3185,2023-02-01,Sweet Potato,36,43,51,1kg
3186,2023-01-31,Onion Big,28,34,40,1kg
3187,2023-01-31,Onion Small,32,39,45,1kg
3188,2023-01-31,Tomato,36,43,51,1kg
3189,2023-01-31,Green Chilli,38,46,54,1kg
3190,2023-01-31,Beetroot,30,36,43,1kg
3191,2023-01-31,Potato,35,42,50,1kg
3192,2023-01-31,Raw Banana (Plantain),9,10,13,1kg
3193,2023-01-31,Amaranth Leaves,12,14,17,1kg
3194,2023-01-31,Amla,50,61,71,1kg
3195,2023-01-31,Ash gourd,23,27,33,1kg
3196,2023-01-31,Baby Corn,66,80,94,1kg
3197,2023-01-31,Banana Flower,18,22,26,1kg
3198,2023-01-31,Capsicum,42,50,59,1kg
3199,2023-01-31,Bitter Gourd,29,35,41,1kg
3200,2023-01-31,Bottle Gourd,27,32,38,1kg
3201,2023-01-31,Butter Beans,71,86,101,1kg
3202,2023-01-31,Broad Beans,34,41,48,1kg
3203,2023-01-31,Cabbage,26,31,37,1kg
3204,2023-01-31,Carrot,30,36,43,1kg
3205,2023-01-31,Cauliflower,27,32,38,1kg
3206,2023-01-31,Cluster beans,45,54,64,1kg
3207,2023-01-31,Coconut,32,39,45,1kg
3208,2023-01-31,Colocasia Leaves,10,12,14,1kg
3209,2023-01-31,Colocasia,27,32,38,1kg
3210,2023-01-31,Coriander Leaves,5,6,7,1kg
3211,2023-01-31,Corn,30,36,43,1kg
3212,2023-01-31,Cucumber,25,30,35,1kg
3213,2023-01-31,Curry Leaves,29,35,41,1kg
3214,2023-01-31,Dill Leaves,13,16,18,1kg
3215,2023-01-31,Drumsticks,110,133,157,1kg
3216,2023-01-31,Brinjal,27,32,38,1kg
3217,2023-01-31,Brinjal (Big),26,31,37,1kg
3218,2023-01-31,Elephant Yam,28,34,40,1kg
3219,2023-01-31,Fenugreek Leaves,12,14,17,1kg
3220,2023-01-31,French Beans,31,37,44,1kg
3221,2023-01-31,Garlic,32,39,45,1kg
3222,2023-01-31,Ginger,43,52,61,1kg
3223,2023-01-31,Onion Green,43,52,61,1kg
3224,2023-01-31,Green Peas,81,98,115,1kg
3225,2023-01-31,Ivy Gourd,25,30,35,1kg
3226,2023-01-31,Lemon (Lime),55,66,78,1kg
3227,2023-01-31,Mango Raw,86,104,122,1kg
3228,2023-01-31,Mint Leaves,5,6,7,1kg
3229,2023-01-31,Mushroom,83,100,118,1kg
3230,2023-01-31,Mustard Leaves,15,18,21,1kg
3231,2023-01-31,Ladies Finger,31,37,44,1kg
3232,2023-01-31,Pumpkin,27,32,38,1kg
3233,2023-01-31,Radish,28,34,40,1kg
3234,2023-01-31,Ridge Gourd,27,32,38,1kg
3235,2023-01-31,Shallot (Pearl Onion),30,36,43,1kg
3236,2023-01-31,Snake Gourd,31,37,44,1kg
3237,2023-01-31,Sorrel Leaves,14,17,20,1kg
3238,2023-01-31,Spinach,14,17,20,1kg
3239,2023-01-31,Sweet Potato,36,43,51,1kg
3240,2023-01-30,Onion Big,28,34,40,1kg
3241,2023-01-30,Onion Small,32,39,45,1kg
3242,2023-01-30,Tomato,36,43,51,1kg
3243,2023-01-30,Green Chilli,38,46,54,1kg
3244,2023-01-30,Beetroot,30,36,43,1kg
3245,2023-01-30,Potato,35,42,50,1kg
3246,2023-01-30,Raw Banana (Plantain),9,10,13,1kg
3247,2023-01-30,Amaranth Leaves,12,14,17,1kg
3248,2023-01-30,Amla,50,61,71,1kg
3249,2023-01-30,Ash gourd,23,27,33,1kg
3250,2023-01-30,Baby Corn,66,80,94,1kg
3251,2023-01-30,Banana Flower,18,22,26,1kg
3252,2023-01-30,Capsicum,42,50,59,1kg
3253,2023-01-30,Bitter Gourd,29,35,41,1kg
3254,2023-01-30,Bottle Gourd,27,32,38,1kg
3255,2023-01-30,Butter Beans,71,86,101,1kg
3256,2023-01-30,Broad Beans,34,41,48,1kg
3257,2023-01-30,Cabbage,26,31,37,1kg
3258,2023-01-30,Carrot,30,36,43,1kg
3259,2023-01-30,Cauliflower,27,32,38,1kg
3260,2023-01-30,Cluster beans,45,54,64,1kg
3261,2023-01-30,Coconut,32,39,45,1kg
3262,2023-01-30,Colocasia Leaves,10,12,14,1kg
3263,2023-01-30,Colocasia,27,32,38,1kg
3264,2023-01-30,Coriander Leaves,5,6,7,1kg
3265,2023-01-30,Corn,30,36,43,1kg
3266,2023-01-30,Cucumber,25,30,35,1kg
3267,2023-01-30,Curry Leaves,29,35,41,1kg
3268,2023-01-30,Dill Leaves,13,16,18,1kg
3269,2023-01-30,Drumsticks,110,133,157,1kg
3270,2023-01-30,Brinjal,27,32,38,1kg
3271,2023-01-30,Brinjal (Big),26,31,37,1kg
3272,2023-01-30,Elephant Yam,28,34,40,1kg
3273,2023-01-30,Fenugreek Leaves,12,14,17,1kg
3274,2023-01-30,French Beans,31,37,44,1kg
3275,2023-01-30,Garlic,32,39,45,1kg
3276,2023-01-30,Ginger,43,52,61,1kg
3277,2023-01-30,Onion Green,43,52,61,1kg
3278,2023-01-30,Green Peas,81,98,115,1kg
3279,2023-01-30,Ivy Gourd,25,30,35,1kg
3280,2023-01-30,Lemon (Lime),55,66,78,1kg
3281,2023-01-30,Mango Raw,86,104,122,1kg
3282,2023-01-30,Mint Leaves,5,6,7,1kg
3283,2023-01-30,Mushroom,83,100,118,1kg
3284,2023-01-30,Mustard Leaves,15,18,21,1kg
3285,2023-01-30,Ladies Finger,31,37,44,1kg
3286,2023-01-30,Pumpkin,27,32,38,1kg
3287,2023-01-30,Radish,28,34,40,1kg
3288,2023-01-30,Ridge Gourd,27,32,38,1kg
3289,2023-01-30,Shallot (Pearl Onion),30,36,43,1kg
3290,2023-01-30,Snake Gourd,31,37,44,1kg
3291,2023-01-30,Sorrel Leaves,14,17,20,1kg
3292,2023-01-30,Spinach,14,17,20,1kg
3293,2023-01-30,Sweet Potato,36,43,51,1kg
3294,2023-01-29,Onion Big,28,34,40,1kg
3295,2023-01-29,Onion Small,32,39,45,1kg
3296,2023-01-29,Tomato,36,43,51,1kg
3297,2023-01-29,Green Chilli,38,46,54,1kg
3298,2023-01-29,Beetroot,30,36,43,1kg
3299,2023-01-29,Potato,35,42,50,1kg
3300,2023-01-29,Raw Banana (Plantain),9,10,13,1kg
3301,2023-01-29,Amaranth Leaves,12,14,17,1kg
3302,2023-01-29,Amla,50,61,71,1kg
3303,2023-01-29,Ash gourd,23,27,33,1kg
3304,2023-01-29,Baby Corn,66,80,94,1kg
3305,2023-01-29,Banana Flower,18,22,26,1kg
3306,2023-01-29,Capsicum,42,50,59,1kg
3307,2023-01-29,Bitter Gourd,29,35,41,1kg
3308,2023-01-29,Bottle Gourd,27,32,38,1kg
3309,2023-01-29,Butter Beans,71,86,101,1kg
3310,2023-01-29,Broad Beans,34,41,48,1kg
3311,2023-01-29,Cabbage,26,31,37,1kg
3312,2023-01-29,Carrot,30,36,43,1kg
3313,2023-01-29,Cauliflower,27,32,38,1kg
3314,2023-01-29,Cluster beans,45,54,64,1kg
